BasalACh2_amici,BasalACh2_copasi,BasalACh2_tellurium,IntermediateACh_amici,IntermediateACh_copasi,IntermediateACh_tellurium,ActiveACh_amici,ActiveACh_copasi,ActiveACh_tellurium,Active_amici,Active_copasi,Active_tellurium,BasalACh_amici,BasalACh_copasi,BasalACh_tellurium,Basal_amici,Basal_copasi,Basal_tellurium,DesensitisedACh2_amici,DesensitisedACh2_copasi,DesensitisedACh2_tellurium,Desensitised_amici,Desensitised_copasi,Desensitised_tellurium,IntermediateACh2_amici,IntermediateACh2_copasi,IntermediateACh2_tellurium,DesensitisedACh_amici,DesensitisedACh_copasi,DesensitisedACh_tellurium,Intermediate_amici,Intermediate_copasi,Intermediate_tellurium,ActiveACh2_amici,ActiveACh2_copasi,ActiveACh2_tellurium
2.0047974236454747e-241,-1.6286772242769967e-26,-7.371283958568396e-40,4.4356899880009097e-237,-3.591775378996082e-22,-7.371283958568396e-40,1.3172116658332936e-239,-1.070069139701053e-24,-7.371283958568396e-40,1.3172116658332936e-239,-1.070069139701053e-24,-7.371283958568396e-40,3.3258727259802393e-144,-3.1747668692072777e-22,-7.371283958568396e-40,7.43100541406686e-06,7.4310129585743945e-06,-7.371283958568396e-40,3.278201507369712e-234,-2.9431656399288608e-21,-7.371283958568396e-40,2.2827142186709714e-137,-5.68593163801502e-16,-7.371283958568396e-40,4.4356899880009097e-237,-3.591775378996082e-22,-7.371283958568396e-40,2.2827142186709714e-137,-5.68593163801502e-16,-7.371283958568396e-40,4.839910341161888e-09,4.839908747387946e-09,-7.371283958568396e-40,1.3172116658332936e-239,-1.070069139701053e-24,-7.371283958568396e-40
1.0147388895771916e-241,-1.5993165868642512e-26,-7.330540447675549e-40,2.2450447076311962e-237,-3.5270253677240054e-22,-7.330540447675549e-40,6.66713518275838e-240,-1.050778692432818e-24,-7.330540447675549e-40,6.66713518275838e-240,-1.050778692432818e-24,-7.330540447675549e-40,2.2503465112187416e-144,-3.1203718454541183e-22,-7.330540447675549e-40,7.43208150541229e-06,7.432089037192676e-06,-7.330540447675549e-40,1.6361456693246912e-234,-2.890505621811386e-21,-7.330540447675549e-40,1.5445263247653686e-137,-5.591948492923986e-16,-7.330540447675549e-40,2.2450447076311962e-237,-3.5270253677240054e-22,-7.330540447675549e-40,1.5445263247653686e-137,-5.591948492923986e-16,-7.330540447675549e-40,4.839848659445904e-09,4.839847085423417e-09,-7.330540447675549e-40,6.66713518275838e-240,-1.050778692432818e-24,-7.330540447675549e-40
5.4812108771653575e-242,-1.569286440159286e-26,-7.2870730991748096e-40,1.2123672646708897e-237,-3.46079886497186e-22,-7.2870730991748096e-40,3.601312490957026e-240,-1.0310483659647548e-24,-7.2870730991748096e-40,3.601312490957026e-240,-1.0310483659647548e-24,-7.2870730991748096e-40,1.522625740003874e-144,-3.064727275679212e-22,-7.2870730991748096e-40,7.433157467942879e-06,7.433164987092708e-06,-7.2870730991748096e-40,8.131940596232919e-235,-2.8366435402231804e-21,-7.2870730991748096e-40,1.0450548510983231e-137,-5.4957946737804e-16,-7.2870730991748096e-40,1.2123672646708897e-237,-3.46079886497186e-22,-7.2870730991748096e-40,1.0450548510983231e-137,-5.4957946737804e-16,-7.2870730991748096e-40,4.839786985113607e-09,4.839785431276982e-09,-7.2870730991748096e-40,3.601312490957026e-240,-1.0310483659647548e-24,-7.2870730991748096e-40
2.995261802563792e-242,-1.538582660057367e-26,-7.2408605811665344e-40,6.623536682083755e-238,-3.393086775712064e-22,-7.2408605811665344e-40,1.9679700568187841e-240,-1.0108754506886337e-24,-7.2408605811665344e-40,1.9679700568187841e-240,-1.0108754506886337e-24,-7.2408605811665344e-40,1.0302365136054648e-144,-3.0078254614309306e-22,-7.2408605811665344e-40,7.434233301674049e-06,7.4342408082913545e-06,-7.2408605811665344e-40,4.093867200131437e-235,-2.7815719904421863e-21,-7.2408605811665344e-40,7.071032874560988e-138,-5.397456805477334e-16,-7.2408605811665344e-40,6.623536682083755e-238,-3.393086775712064e-22,-7.2408605811665344e-40,7.071032874560988e-138,-5.397456805477334e-16,-7.2408605811665344e-40,4.839725318164111e-09,4.839723784950385e-09,-7.2408605811665344e-40,1.9679700568187841e-240,-1.0108754506886337e-24,-7.2408605811665344e-40
1.5701813888419373e-242,-1.507201122453773e-26,-7.191881561751102e-40,3.4720083297445175e-238,-3.323880004917058e-22,-7.191881561751102e-40,1.0316523746421792e-240,-9.902572369962282e-25,-7.191881561751102e-40,1.0316523746421792e-240,-9.902572369962282e-25,-7.191881561751102e-40,6.970769284140049e-145,-2.949658704257667e-22,-7.191881561751102e-40,7.435309006621216e-06,7.43531650080548e-06,-7.191881561751102e-40,2.102762518607859e-235,-2.7252835677463693e-21,-7.191881561751102e-40,4.784390585869912e-138,-5.296921512907907e-16,-7.191881561751102e-40,3.4720083297445175e-238,-3.323880004917058e-22,-7.191881561751102e-40,4.784390585869912e-138,-5.296921512907907e-16,-7.191881561751102e-40,4.839663658596533e-09,4.83966214644537e-09,-7.191881561751102e-40,1.0316523746421792e-240,-9.902572369962282e-25,-7.191881561751102e-40
7.754195774331837e-243,-1.4751377032437707e-26,-7.140114709028852e-40,1.714862772920526e-238,-3.253169457559252e-22,-7.140114709028852e-40,5.094724195708863e-241,-9.691910152793045e-25,-7.140114709028852e-40,5.094724195708863e-241,-9.691910152793045e-25,-7.140114709028852e-40,4.7165504009030026e-145,-2.8902193057077877e-22,-7.140114709028852e-40,7.436384582799798e-06,7.436392064651949e-06,-7.140114709028852e-40,1.0929155868912863e-235,-2.6677708674136677e-21,-7.140114709028852e-40,3.237206456854515e-138,-5.194175420965183e-16,-7.140114709028852e-40,1.714862772920526e-238,-3.253169457559252e-22,-7.140114709028852e-40,3.237206456854515e-138,-5.194175420965183e-16,-7.140114709028852e-40,4.83960200640999e-09,4.839600515763682e-09,-7.140114709028852e-40,5.094724195708863e-241,-9.691910152793045e-25,-7.140114709028852e-40
3.685747609270494e-243,-1.442388278322637e-26,-7.085538691100167e-40,8.153193919048964e-239,-3.1809460386110844e-22,-7.085538691100167e-40,2.42164316201367e-241,-9.476740759296393e-25,-7.085538691100167e-40,2.42164316201367e-241,-9.476740759296393e-25,-7.085538691100167e-40,3.191304542939535e-145,-2.8294995673296845e-22,-7.085538691100167e-40,7.437460030225209e-06,7.437467499847625e-06,-7.085538691100167e-40,5.655044046358705e-236,-2.6090264847220444e-21,-7.085538691100167e-40,2.1903532866340436e-138,-5.08920515454228e-16,-7.085538691100167e-40,8.153193919048964e-239,-3.1809460386110844e-22,-7.085538691100167e-40,2.1903532866340436e-138,-5.08920515454228e-16,-7.085538691100167e-40,4.839540361603598e-09,4.839538892907065e-09,-7.085538691100167e-40,2.42164316201367e-241,-9.476740759296393e-25,-7.085538691100167e-40
1.7749218132460997e-243,-1.4089487235856414e-26,-7.028132176065395e-40,3.92697547678475e-239,-3.1072006530449754e-22,-7.028132176065395e-40,1.1661763538753176e-241,-9.257037093389998e-25,-7.028132176065395e-40,1.1661763538753176e-241,-9.257037093389998e-25,-7.028132176065395e-40,2.1592952094472827e-145,-2.767491790671733e-22,-7.028132176065395e-40,7.438535348912861e-06,7.438542806409373e-06,-7.028132176065395e-40,2.8785876969947693e-236,-2.5490430149494457e-21,-7.028132176065395e-40,1.4820332234633777e-138,-4.981997338532271e-16,-7.028132176065395e-40,3.92697547678475e-239,-3.1072006530449754e-22,-7.028132176065395e-40,1.4820332234633777e-138,-4.981997338532271e-16,-7.028132176065395e-40,4.839478724176473e-09,4.839477277877263e-09,-7.028132176065395e-40,1.1661763538753176e-241,-9.257037093389998e-25,-7.028132176065395e-40
9.062769054936765e-244,-1.3748149149280497e-26,-6.967873832024894e-40,2.004991421536793e-239,-3.031924205833334e-22,-6.967873832024894e-40,5.954506281400534e-242,-9.032772058991534e-25,-6.967873832024894e-40,5.954506281400534e-242,-9.032772058991534e-25,-6.967873832024894e-40,1.4610187585691872e-145,-2.704188277282299e-22,-6.967873832024894e-40,7.439610538878165e-06,7.439617984354056e-06,-6.967873832024894e-40,1.4415516518389207e-236,-2.4878130533738104e-21,-6.967873832024894e-40,1.0027708721018298e-138,-4.872538597828234e-16,-6.967873832024894e-40,2.004991421536793e-239,-3.031924205833334e-22,-6.967873832024894e-40,1.0027708721018298e-138,-4.872538597828234e-16,-6.967873832024894e-40,4.839417094127733e-09,4.839415670676021e-09,-6.967873832024894e-40,5.954506281400534e-242,-9.032772058991534e-25,-6.967873832024894e-40
4.879519471645205e-244,-1.339982728245144e-26,-6.904742327079036e-40,1.0792566948410572e-239,-2.9551076019486115e-22,-6.904742327079036e-40,3.2059835785622294e-242,-8.80391856001877e-25,-6.904742327079036e-40,3.2059835785622294e-242,-8.80391856001877e-25,-6.904742327079036e-40,9.885520995702839e-146,-2.6395813287097825e-22,-6.904742327079036e-40,7.440685600136529e-06,7.44069303369854e-06,-6.904742327079036e-40,7.183698547007644e-237,-2.4253291952731093e-21,-6.904742327079036e-40,6.784931714189523e-139,-4.760815557323289e-16,-6.904742327079036e-40,1.0792566948410572e-239,-2.9551076019486115e-22,-6.904742327079036e-40,6.784931714189523e-139,-4.760815557323289e-16,-6.904742327079036e-40,4.839355471456494e-09,4.839354071305082e-09,-6.904742327079036e-40,3.2059835785622294e-242,-8.80391856001877e-25,-6.904742327079036e-40
2.637660916304336e-244,-1.3044480394321857e-26,-6.838716329328171e-40,5.832809872324682e-240,-2.876741746363208e-22,-6.838716329328171e-40,1.733016445114737e-242,-8.57044950038935e-25,-6.838716329328171e-40,1.733016445114737e-242,-8.57044950038935e-25,-6.838716329328171e-40,6.68872489030732e-146,-2.573663246502543e-22,-6.838716329328171e-40,7.441760532703362e-06,7.441767954459688e-06,-6.838716329328171e-40,3.61621838149254e-237,-2.3615840359252746e-21,-6.838716329328171e-40,4.590809291231329e-139,-4.646814841910492e-16,-6.838716329328171e-40,5.832809872324682e-240,-2.876741746363208e-22,-6.838716329328171e-40,4.590809291231329e-139,-4.646814841910492e-16,-6.838716329328171e-40,4.839293856161872e-09,4.83929247976619e-09,-6.838716329328171e-40,1.733016445114737e-242,-8.57044950038935e-25,-6.838716329328171e-40
1.3691830013592897e-244,-1.2682067243844561e-26,-6.7697745068726735e-40,3.0276419433875544e-240,-2.796817544049569e-22,-6.7697745068726735e-40,8.995910497898286e-243,-8.332337784021044e-25,-6.7697745068726735e-40,8.995910497898286e-243,-8.332337784021044e-25,-6.7697745068726735e-40,4.52571398894068e-146,-2.506426332208979e-22,-6.7697745068726735e-40,7.442835336594067e-06,7.442842746654364e-06,-6.7697745068726735e-40,1.85243253534253e-237,-2.2965701706082722e-21,-6.7697745068726735e-40,3.106225800973236e-139,-4.530523076482967e-16,-6.7697745068726735e-40,3.0276419433875544e-240,-2.796817544049569e-22,-6.7697745068726735e-40,3.106225800973236e-139,-4.530523076482967e-16,-6.7697745068726735e-40,4.839232248242984e-09,4.839230896061091e-09,-6.7697745068726735e-40,8.995910497898286e-243,-8.332337784021044e-25,-6.7697745068726735e-40
6.742986240503675e-245,-1.2312546589972224e-26,-6.697895527812896e-40,1.49127284572714e-240,-2.7153258999801113e-22,-6.697895527812896e-40,4.4303318866508763e-243,-8.089556314831526e-25,-6.697895527812896e-40,4.4303318866508763e-243,-8.089556314831526e-25,-6.697895527812896e-40,3.0621811250413518e-146,-2.4378628873774606e-22,-6.697895527812896e-40,7.443910011824049e-06,7.443917410299434e-06,-6.697895527812896e-40,9.597829741259991e-238,-2.230280194600049e-21,-6.697895527812896e-40,2.1017293715644415e-139,-4.4119268859337865e-16,-6.697895527812896e-40,1.49127284572714e-240,-2.7153258999801113e-22,-6.697895527812896e-40,2.1017293715644415e-139,-4.4119268859337865e-16,-6.697895527812896e-40,4.839170647698949e-09,4.839169320191529e-09,-6.697895527812896e-40,4.4303318866508763e-243,-8.089556314831526e-25,-6.697895527812896e-40
3.2256660954960737e-245,-1.193587719165751e-26,-6.623058060249193e-40,7.135500766089853e-241,-2.6322577191272436e-22,-6.623058060249193e-40,2.1193563348145067e-243,-7.842077996738463e-25,-6.623058060249193e-40,2.1193563348145067e-243,-7.842077996738463e-25,-6.623058060249193e-40,2.0719279356744848e-146,-2.367965213556357e-22,-6.623058060249193e-40,7.444984558408709e-06,7.444991945411761e-06,-6.623058060249193e-40,4.9596846761869726e-238,-2.1627067031785436e-21,-6.623058060249193e-40,1.4220686564101076e-139,-4.2910128951560255e-16,-6.623058060249193e-40,7.135500766089853e-241,-2.6322577191272436e-22,-6.623058060249193e-40,1.4220686564101076e-139,-4.2910128951560255e-16,-6.623058060249193e-40,4.839109054528883e-09,4.8391077521592466e-09,-6.623058060249193e-40,2.1193563348145067e-243,-7.842077996738463e-25,-6.623058060249193e-40
1.571320364133924e-245,-1.155201780785324e-26,-6.545240772281941e-40,3.476420183786239e-241,-2.547603906463418e-22,-6.545240772281941e-40,1.0324039952504809e-243,-7.58987573365964e-25,-6.545240772281941e-40,1.0324039952504809e-243,-7.58987573365964e-25,-6.545240772281941e-40,1.4019044580749936e-146,-2.2967256122940673e-22,-6.545240772281941e-40,7.446058976363446e-06,7.446066352008208e-06,-6.545240772281941e-40,2.5278981906828655e-238,-2.0938422916217255e-21,-6.545240772281941e-40,9.621977457729765e-140,-4.167767729042806e-16,-6.545240772281941e-40,3.476420183786239e-241,-2.547603906463418e-22,-6.545240772281941e-40,9.621977457729765e-140,-4.167767729042806e-16,-6.545240772281941e-40,4.839047468731903e-09,4.839046191965989e-09,-6.545240772281941e-40,1.0324039952504809e-243,-7.58987573365964e-25,-6.545240772281941e-40
8.078465180750636e-246,-1.1160927197512024e-26,-6.4644223320114825e-40,1.787161341916924e-241,-2.461355366961034e-22,-6.4644223320114825e-40,5.307788444379673e-244,-7.332922429512681e-25,-6.4644223320114825e-40,5.307788444379673e-244,-7.332922429512681e-25,-6.4644223320114825e-40,9.48554279196321e-147,-2.224136385138949e-22,-6.4644223320114825e-40,7.447133265703658e-06,7.4471406301056416e-06,-6.4644223320114825e-40,1.269607868753186e-238,-2.023679555207527e-21,-6.4644223320114825e-40,6.510406496882592e-140,-4.0421780124871824e-16,-6.4644223320114825e-40,1.787161341916924e-241,-2.461355366961034e-22,-6.4644223320114825e-40,6.510406496882592e-140,-4.0421780124871824e-16,-6.4644223320114825e-40,4.838985890307126e-09,4.838984639613499e-09,-6.4644223320114825e-40,5.307788444379673e-244,-7.332922429512681e-25,-6.4644223320114825e-40
4.334760431966109e-246,-1.0762564119586683e-26,-6.380581407538201e-40,9.587487612131551e-242,-2.373503005592541e-22,-6.380581407538201e-40,2.848061033919639e-244,-7.071190988215371e-25,-6.380581407538201e-40,2.848061033919639e-244,-7.071190988215371e-25,-6.380581407538201e-40,6.418092298651998e-147,-2.1501898336394037e-22,-6.380581407538201e-40,7.448207426444742e-06,7.448214779720925e-06,-6.380581407538201e-40,6.3422780963460525e-239,-1.952211089213917e-21,-6.380581407538201e-40,4.405060492072065e-140,-3.9142303703822834e-16,-6.380581407538201e-40,9.587487612131551e-242,-2.373503005592541e-22,-6.380581407538201e-40,4.405060492072065e-140,-3.9142303703822834e-16,-6.380581407538201e-40,4.83892431925367e-09,4.838923095103523e-09,-6.380581407538201e-40,2.848061033919639e-244,-7.071190988215371e-25,-6.380581407538201e-40
2.320918904091711e-246,-1.0356887333029883e-26,-6.293696666962446e-40,5.132430294707355e-242,-2.2840377273303502e-22,-6.293696666962446e-40,1.5249082369629745e-244,-6.804654313685372e-25,-6.293696666962446e-40,1.5249082369629745e-244,-6.804654313685372e-25,-6.293696666962446e-40,4.3425990117209353e-147,-2.074878259343799e-22,-6.293696666962446e-40,7.449281458602092e-06,7.449288800870922e-06,-6.293696666962446e-40,3.193171914507963e-239,-1.8794294889188397e-21,-6.293696666962446e-40,2.980544755247734e-140,-3.783911427621177e-16,-6.293696666962446e-40,5.132430294707355e-242,-2.2840377273303502e-22,-6.293696666962446e-40,2.980544755247734e-140,-3.783911427621177e-16,-6.293696666962446e-40,4.838862755570654e-09,4.838861558437805e-09,-6.293696666962446e-40,1.5249082369629745e-244,-6.804654313685372e-25,-6.293696666962446e-40
1.1948103062210914e-246,-9.943855596794287e-27,-6.203746778384567e-40,2.6421255217021227e-242,-2.1929504371468716e-22,-6.203746778384567e-40,7.850234937695976e-245,-6.533285309840366e-25,-6.203746778384567e-40,7.850234937695976e-245,-6.533285309840366e-25,-6.203746778384567e-40,2.9382821715666843e-147,-1.998193963800505e-22,-6.203746778384567e-40,7.450355362191099e-06,7.450362693572498e-06,-6.203746778384567e-40,1.6321299429935227e-239,-1.8053273496002312e-21,-6.203746778384567e-40,2.016691269966096e-140,-3.651207809096939e-16,-6.203746778384567e-40,2.6421255217021227e-242,-2.1929504371468716e-22,-6.203746778384567e-40,2.016691269966096e-140,-3.651207809096939e-16,-6.203746778384567e-40,4.838801199257194e-09,4.838800029618087e-09,-6.203746778384567e-40,7.850234937695976e-245,-6.533285309840366e-25,-6.203746778384567e-40
5.873548858842628e-247,-9.523427669832727e-27,-6.1107104099049475e-40,1.2990212427765463e-242,-2.100232040014562e-22,-6.1107104099049475e-40,3.859087599502689e-245,-6.257056880598125e-25,-6.1107104099049475e-40,3.859087599502689e-245,-6.257056880598125e-25,-6.1107104099049475e-40,1.988095630392023e-147,-1.920129248557921e-22,-6.1107104099049475e-40,7.4514291372271535e-06,7.451436457842515e-06,-6.1107104099049475e-40,8.432771991809715e-240,-1.7298972665360676e-21,-6.1107104099049475e-40,1.3645303165459927e-140,-3.516106139702694e-16,-6.1107104099049475e-40,1.2990212427765463e-242,-2.100232040014562e-22,-6.1107104099049475e-40,1.3645303165459927e-140,-3.516106139702694e-16,-6.1107104099049475e-40,4.838739650312409e-09,4.838738508646116e-09,-6.1107104099049475e-40,3.859087599502689e-245,-6.257056880598125e-25,-6.1107104099049475e-40
2.8270847517905882e-247,-9.095562311097785e-27,-6.014566229623925e-40,6.2538206311857e-243,-2.0058734409058127e-22,-6.014566229623925e-40,1.857476851231163e-245,-5.975941929876279e-25,-6.014566229623925e-40,1.857476851231163e-245,-5.975941929876279e-25,-6.014566229623925e-40,1.345181982122623e-147,-1.8406764151644042e-22,-6.014566229623925e-40,7.452502783725645e-06,7.452510093697839e-06,-6.014566229623925e-40,4.351816049390495e-240,-1.6531318350042743e-21,-6.014566229623925e-40,9.232662492778613e-141,-3.3785930443314926e-16,-6.014566229623925e-40,6.2538206311857e-243,-2.0058734409058127e-22,-6.014566229623925e-40,9.232662492778613e-141,-3.3785930443314926e-16,-6.014566229623925e-40,4.8386781087354155e-09,4.8386769955236335e-09,-6.014566229623925e-40,1.857476851231163e-245,-5.975941929876279e-25,-6.014566229623925e-40
1.3909097448213516e-247,-8.660218279542324e-27,-5.915292905641888e-40,3.077198046155487e-243,-1.9098655447930788e-22,-5.915292905641888e-40,9.138687421984588e-246,-5.689913361592613e-25,-5.915292905641888e-40,9.138687421984588e-246,-5.689913361592613e-25,-5.915292905641888e-40,9.101748111938852e-148,-1.7598277651683573e-22,-5.915292905641888e-40,7.45357630170196e-06,7.453583601155335e-06,-5.915292905641888e-40,2.2201793423690568e-240,-1.5750236502828252e-21,-5.915292905641888e-40,6.246988848246122e-141,-3.238655147876463e-16,-5.915292905641888e-40,3.077198046155487e-243,-1.9098655447930788e-22,-5.915292905641888e-40,6.246988848246122e-141,-3.238655147876463e-16,-5.915292905641888e-40,4.8386165745253325e-09,4.838615490252386e-09,-5.915292905641888e-40,9.138687421984588e-246,-5.689913361592613e-25,-5.915292905641888e-40
7.188778949404613e-248,-8.217354334118991e-27,-5.8128691060591815e-40,1.5902867417120578e-243,-1.812199256648772e-22,-5.8128691060591815e-40,4.7232375825816e-246,-5.398944079664789e-25,-5.8128691060591815e-40,4.7232375825816e-246,-5.398944079664789e-25,-5.8128691060591815e-40,6.15840977608566e-148,-1.6775756001181485e-22,-5.8128691060591815e-40,7.454649691171484e-06,7.454656980231866e-06,-5.8128691060591815e-40,1.1178272515650519e-240,-1.4955653076496625e-21,-5.8128691060591815e-40,4.226827277682355e-141,-3.0962790752306816e-16,-5.8128691060591815e-40,1.5902867417120578e-243,-1.812199256648772e-22,-5.8128691060591815e-40,4.226827277682355e-141,-3.0962790752306816e-16,-5.8128691060591815e-40,4.838555047681278e-09,4.838553992834117e-09,-5.8128691060591815e-40,4.7232375825816e-246,-5.398944079664789e-25,-5.8128691060591815e-40
3.843875629977296e-248,-7.766929233780426e-27,-5.707273498976153e-40,8.501640971082876e-244,-1.7128654814453022e-22,-5.707273498976153e-40,2.5255355281002843e-246,-5.103006988010482e-25,-5.707273498976153e-40,2.5255355281002843e-246,-5.103006988010482e-25,-5.707273498976153e-40,4.1668930521640575e-148,-1.5939122215621439e-22,-5.707273498976153e-40,7.455722952149599e-06,7.455730230944296e-06,-5.707273498976153e-40,5.5965386707395075e-241,-1.4147494023827222e-21,-5.707273498976153e-40,2.859948892076964e-141,-2.951451451287212e-16,-5.707273498976153e-40,8.501640971082876e-244,-1.7128654814453022e-22,-5.707273498976153e-40,2.859948892076964e-141,-2.951451451287212e-16,-5.707273498976153e-40,4.83849352820237e-09,4.8384925032705694e-09,-5.707273498976153e-40,2.5255355281002843e-246,-5.103006988010482e-25,-5.707273498976153e-40
